conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1922880360930505152,Thu May 15 06:38:09 +0000 2025,17429,@txtdrimedia Berikut ini perkiraan penyebab kematian sapi menurut ahli keblinger : 1. Lingkar perut terlampau besar ukuran celana lebih dari 33 mungkin ini ukuran 40. 2. Keracunan MBG. 3. Ditembak mati karena membuat atasan tersinggung. 4. HIDUP JOKOOWIIIIII,1922904317356298676,,txtdrimedia,in,,80,73,1267,https://x.com/undefined/status/1922904317356298676,1868161628342194176,
1920120177640751272,Wed May 07 14:14:59 +0000 2025,15559,PONAKANKU KERACUNAN MBG .. KAMPANG PEMERINTAH NI MEMANG!,1920120177640751272,,,in,,102,98,2080,https://x.com/undefined/status/1920120177640751272,204476230,
2059678899399991686,Wed May 27 16:51:31 +0000 2026,29109,Jangan tutup mata kalau MBG tuh memotong anggaran pendidikan dan kesehatan. Jangan tutup mata kalau ratusan siswa keracunan karena MBG. Jangan tutup mata karena MBG stok susu di swalayan habis. Jangan tutup mata MBG memakan banyak sekali APBN,2059678899399991686,,,in,,77,100,13715,https://x.com/undefined/status/2059678899399991686,1721396392873299968,
1961120120841163127,Thu Aug 28 19:27:29 +0000 2025,26734,@txtdrimedia Udah nih ??? Maaf doang ??? Gamma ??? Kanjuruhan ??? KM50 ??? Darso ??? Warga adat yang ditembaki?? Aktivis dan anak di bawah umur yang digebuk dikriminalisasi ?? Ribuan orang yang keracunan MBG ??? Yg digusur ??? Perempuan yg diperkosa aparat ??? PENINDASAN ???,1961148650379427927,,txtdrimedia,in,,44,52,5499,https://x.com/undefined/status/1961148650379427927,1329611765185822721,
2029407313958977673,Thu Mar 05 04:03:02 +0000 2026,27258,MIRIS... VALENCIA JURNALIS CNN MEMBONGKAR KERACUNAN MBG DIDEPAN PRESIDEN KINI DITAHAN KARENA DIANGGAP MEMBONGKAR AIB NEGARA....‼️ #TolakBoPHargaMati #TolakBoPHargaMati 🆘🆗 https://t.co/PNZ7NIRbwV,2029407313958977673,https://pbs.twimg.com/media/HCnnMo_awAQqiaA.jpg,,in,,994,809,12497,https://x.com/undefined/status/2029407313958977673,1773641343858024448,
1922461294294172026,Wed May 14 01:17:44 +0000 2025,23799,Musibah beruntun. Ada yang keracunan MBG yang tewas kecelakaan hingga nyawa melayang di pemusnahan amunisi. Hebatnya lagi nggak ada yang: 1. minta maaf. 2. menyatakan bertanggungjawab. 3. mengundurkan diri. Rakyatnya hidup susah sudah mati pun masih difitnah.,1922461294294172026,,,in,,142,82,10174,https://x.com/undefined/status/1922461294294172026,289712324,
1915755961098047504,Fri Apr 25 13:13:08 +0000 2025,8420,Gimana ga ada kasus keracunan MBG kalau di dokumen kesiapan MBG inventaris kesiapan peralatan dapur peralatan masak alat K3-nya OPSIONAL. https://t.co/Oqm9eN1b02,1915755961098047504,https://pbs.twimg.com/media/GpYh46ibcAAGgfM.png,,in,,316,100,3103,https://x.com/undefined/status/1915755961098047504,1249662133916192768,
1980188969003597894,Mon Oct 20 09:53:06 +0000 2025,18031,@salam4jari - kasus kriminal: jangan dibesar-besarkan. - kasus keracunan mbg: jangan dibesar-besarkan di negara lain juga terjadi. -kasus kereta cepat: jangan dibesar-besarkan di negara lain juga rugi. kasus meme pejabat: polisikan sisir tangkap.,1980210659167281220,,salam4jari,in,,100,106,5953,https://x.com/undefined/status/1980210659167281220,1301340573392011264,
1917180117958492381,Tue Apr 29 11:32:14 +0000 2025,1772,Kepala Sekolah dan Dua Siswa di Karanganyar Diduga Keracunan MBG https://t.co/ThhOYZoeLE,1917180117958492381,,,in,,72,108,519,https://x.com/undefined/status/1917180117958492381,17128975,
1920398518868717923,Thu May 08 08:41:00 +0000 2025,19110,Hari ini lebih dari 100 siswa di Sumsel keracunan MBG. https://t.co/YbkucRTQW8,1920398518868717923,https://pbs.twimg.com/ext_tw_video_thumb/1920398432465821696/pu/img/NlrfyN9j0v3TDkwV.jpg,,in,,613,713,6558,https://x.com/undefined/status/1920398518868717923,1374686160748830724,
